Start Station Name,End Station Name,Count,Total Duration
de Maisonneuve / Fullum,Métro Beaubien (de St-Vallier / Beaubien),1,1856010
de Maisonneuve / Fullum,Métro Laurier (Berri / St-Joseph),1,1133466
de Maisonneuve / Fullum,Messier / St-Joseph,1,858726
de Maisonneuve / Fullum,Métro Langelier (Langelier / Sherbrooke),1,2286297
de Maisonneuve / Fullum,de la Commune / Berri,2,1823749
des Barges / des Bassins,Place du Canada (Peel / des Canadiens-de-Montréal),8,4628103
des Barges / des Bassins,Berri / de Maisonneuve,5,7036344
des Barges / des Bassins,des Barges / des Bassins,3,74642
des Barges / des Bassins,Ste-Catherine / Bishop,1,733066
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),Édouard-Montpetit / de Stirling,13,4522796
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),Métro Beaubien (de St-Vallier / Beaubien),1,1634105
McTavish / Sherbrooke,Lanaudière / Jean-Talon,2,4433879
McTavish / Sherbrooke,Ste-Catherine / Bishop,13,4607942
McTavish / Sherbrooke,Métro Beaubien (de St-Vallier / Beaubien),3,5626979
de Maisonneuve / Fullum,des Érables / Rachel,6,4616818
de Maisonneuve / Fullum,BAnQ (Berri),4,3281611
de Maisonneuve / Fullum,Bennett / Ste-Catherine,3,3568698
de Maisonneuve / Fullum,Métro de l'Église (Ross / de l'Église),1,4072295
de Maisonneuve / Fullum,Jeanne-Mance / René-Lévesque,1,1082585
des Barges / des Bassins,BAnQ (Berri),1,1383939
des Barges / des Bassins,Workman / Vinet,1,413893
des Barges / des Bassins,Métro de l'Église (Ross / de l'Église),1,1360274
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),Fabre / Jean-Talon,1,1714070
McTavish / Sherbrooke,Workman / Vinet,1,734283
McTavish / Sherbrooke,Ste-Catherine / Drummond,4,1776909
McTavish / Sherbrooke,Métro Henri-Bourassa (Henri-Bourassa / Millen),1,3081553
de Maisonneuve / Fullum,Garnier / du Mont-Royal,5,5089898
de Maisonneuve / Fullum,Ste-Catherine / St-Clément,3,32005977
de Maisonneuve / Fullum,Gare d'autocars de Montréal (Berri / Ontario),2,1431857
de Maisonneuve / Fullum,Berri / Rachel,1,925669
de Maisonneuve / Fullum,St-Grégoire / Christophe-Colomb,2,2593078
de Maisonneuve / Fullum,Parc Jeanne-Mance (monument sir George-Étienne-Cartier),4,5913495
de Maisonneuve / Fullum,9e avenue / Masson,1,1637799
des Barges / des Bassins,Métro Place-d'Armes (St-Urbain / Viger),2,1734530
des Barges / des Bassins,Duke / Nazareth,8,3989712
des Barges / des Bassins,St-Jacques / Vinet,1,396250
des Barges / des Bassins,9e avenue / Masson,2,5895724
des Barges / des Bassins,du Séminaire / de la Montagne,7,1520449
des Barges / des Bassins,Métro Peel (de Maisonneuve / Stanley),2,1765342
des Barges / des Bassins,Métro Atwater (Atwater / Ste-Catherine),1,1323369
des Barges / des Bassins,Clark / Ontario,1,1154132
des Barges / des Bassins,William / Robert-Bourassa,1,440912
des Barges / des Bassins,Fortune / Wellington,1,585476
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),St-Grégoire / Christophe-Colomb,2,2828133
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),Garnier / du Mont-Royal,2,23976940
McTavish / Sherbrooke,9e avenue / Masson,1,1947535
McTavish / Sherbrooke,William / Robert-Bourassa,2,1157794
McTavish / Sherbrooke,Métro Lucien-L'Allier (Lucien l'Allier / Argyle),4,2367259
McTavish / Sherbrooke,Parc Benny (Benny / de Monkland),1,2242135
de Maisonneuve / Fullum,Ontario / Ville-Marie,2,1814160
de Maisonneuve / Fullum,Roy / St-André,1,979730
de Maisonneuve / Fullum,de la Porte de Québec / St-André,2,1597582
de Maisonneuve / Fullum,de Maisonneuve / Mansfield (sud-est),7,9342979
de Maisonneuve / Fullum,Parc Jeanne-Mance (du Mont-Royal / du Parc),1,1828601
de Maisonneuve / Fullum,Émile-Duployé / Sherbrooke,2,1494607
de Maisonneuve / Fullum,des Pins / St-Laurent,2,1887302
de Maisonneuve / Fullum,Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),1,617963
de Maisonneuve / Fullum,Laurier / de Brébeuf,2,2289738
de Maisonneuve / Fullum,St-Jacques / McGill,1,1108842
des Barges / des Bassins,Ottawa / William,2,224123
des Barges / des Bassins,de Maisonneuve / Mackay,23,14900057
des Barges / des Bassins,Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),5,6667253
des Barges / des Bassins,des Pins / St-Laurent,1,1565613
des Barges / des Bassins,Parc St-Gabriel (Grand Trunk / Ropery),3,3768738
des Barges / des Bassins,René-Lévesque / Papineau,1,1253182
des Barges / des Bassins,Georges-Vanier /  Notre-Dame,2,622265
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),Métro Parc  (Hutchison / Ogilvy),1,1728180
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),Parc Beaubien Outremont (Stuart / St-Viateur),2,1524292
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),de la Côte-Ste-Catherine / Decelles,1,184149
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),de Maisonneuve / de Bleury,1,1032932
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),McTavish / Sherbrooke,1,1685444
McTavish / Sherbrooke,de la Côte-Ste-Catherine / Decelles,2,3852340
McTavish / Sherbrooke,de la Porte de Québec / St-André,4,5670009
McTavish / Sherbrooke,Georges-Vanier /  Notre-Dame,2,2784456
McTavish / Sherbrooke,Villeray / De Normanville,1,2481663
Cartier / Marie-Anne,Calixa-Lavallée / Rachel,5,2563278
Cartier / Marie-Anne,Frontenac / Ste-Catherine,11,9516049
Cartier / Marie-Anne,St-Laurent / Pl. du Marché,6,6737600
Cartier / Marie-Anne,Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),2,1909603
Notre-Dame / St-Martin,Regina / de Verdun,5,4555552
Notre-Dame / St-Martin,St-Laurent / Pl. du Marché,1,1424303
Berri / Rachel,Place Valois (Valois / Ontario),3,3835344
Berri / Rachel,Villeray / De Normanville,2,3365716
Berri / Rachel,Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),1,1558804
Berri / Rachel,Métro Rosemont (de St-Vallier / Rosemont),3,2110741
Berri / Rachel,Pierre-de-Coubertin / Aird,1,2049208
McTavish / Sherbrooke,Notre-Dame / St-Gabriel,1,1196126
Cartier / Marie-Anne,de la Commune / Place Jacques-Cartier,13,18044524
Cartier / Marie-Anne,Parc du Père-Marquette (de Bellechasse / de Lanaudière),1,733394
Notre-Dame / St-Martin,de Maisonneuve / Aylmer (est),5,4380058
Notre-Dame / St-Martin,de la Commune / Place Jacques-Cartier,6,9571412
Notre-Dame / St-Martin,du Mont-Royal / Clark,2,4186574
Notre-Dame / St-Martin,St-Patrick / Thomas-Keefer,1,633641
Notre-Dame / St-Martin,Parc Labelle (LaSalle / Henri-Duhamel),3,3252788
Berri / Rachel,Roy / Saint-Laurent,7,4580461
Berri / Rachel,de Maisonneuve / Aylmer (est),1,915658
Berri / Rachel,de la Commune / Place Jacques-Cartier,1,1352883
McTavish / Sherbrooke,CCI Outremont (Dollard / Ducharme),1,2353219
McTavish / Sherbrooke,Marché Atwater,1,1516363
Cartier / Marie-Anne,Marquette / des Carrières,1,693728
Cartier / Marie-Anne,Collège Ahuntsic (St-Hubert / Émile-Journault),1,1988292
Cartier / Marie-Anne,Calixa-Lavallée / Rachel 2,3,812751
Cartier / Marie-Anne,Hochelaga / Dézéry,2,1302787
Cartier / Marie-Anne,Marché Maisonneuve (Ontario / Morgan),5,6917731
Cartier / Marie-Anne,Rachel / de Brébeuf,2,786748
Cartier / Marie-Anne,Grey / Sherbrooke,1,2574841
Notre-Dame / St-Martin,Métro Frontenac (Ontario / du Havre),1,2217018
Notre-Dame / St-Martin,de Courcelle / Acorn,2,1807571
Notre-Dame / St-Martin,Métro Papineau (Dorion / De Maisonneuve),1,2124777
Berri / Rachel,Grey / Sherbrooke,2,4179718
Berri / Rachel,Calixa-Lavallée / Rachel 2,6,1880983
Berri / Rachel,Collège de Maisonneuve (Sherbrooke / Bourbonnière),4,5709272
Berri / Rachel,Hochelaga / Dézéry,1,972633
Berri / Rachel,Métro St-Laurent (de Maisonneuve / St-Laurent),7,4797506
McTavish / Sherbrooke,de la Commune / King,1,1048684
McTavish / Sherbrooke,du Mont-Royal / St-André,4,4278217
McTavish / Sherbrooke,du Havre / Hochelaga,1,1771048
Cartier / Marie-Anne,du Parc-Lafontaine / Rachel,16,7282225
Cartier / Marie-Anne,de Maisonneuve / Mansfield (sud),4,4939975
Cartier / Marie-Anne,Viger / Chenneville,11,17496241
Cartier / Marie-Anne,Métro Préfontaine (Moreau / Hochelaga),1,588023
Cartier / Marie-Anne,Ste-Catherine / Union,6,8570147
Cartier / Marie-Anne,McGill / Place d'Youville,2,3389848
Cartier / Marie-Anne,Stanley / René-Lévesque,3,4746362
Cartier / Marie-Anne,Peel / Notre-Dame,2,3289008
Cartier / Marie-Anne,Sherbrooke / Jeanne-d'Arc,1,945063
Notre-Dame / St-Martin,Ottawa / du Séminaire,25,7083335
Notre-Dame / St-Martin,McGill / Place d'Youville,4,2874922
Notre-Dame / St-Martin,Viger / Chenneville,1,897703
Notre-Dame / St-Martin,Ste-Catherine / Union,1,926995
Notre-Dame / St-Martin,Lanouette / de l'Église,1,936027
Notre-Dame / St-Martin,St-Rémi / Ste-Émilie,1,903916
Notre-Dame / St-Martin,Argyle / Bannantyne,1,1506916
Berri / Rachel,Square-Victoria (Viger / du Square-Victoria),10,10267016
Berri / Rachel,Sherbrooke / Jeanne-d'Arc,1,1504256
Berri / Rachel,Stanley / René-Lévesque,2,2382978
Berri / Rachel,de Maisonneuve / Greene,1,1457829
Notre-Dame / St-Martin,0,0,0
McTavish / Sherbrooke,Place Ville-Marie (Robert-Bourassa / René-Lévesque),2,937419
McTavish / Sherbrooke,de la Commune / Berri,1,1175171
McTavish / Sherbrooke,Berri / de Maisonneuve,2,1746134
McTavish / Sherbrooke,Messier / St-Joseph,1,1706316
McTavish / Sherbrooke,Kent / Hudson,1,2870821
McTavish / Sherbrooke,de la Commune / St-Sulpice,1,908155
Cartier / Marie-Anne,Gary-Carter / St-Laurent,4,6899546
Cartier / Marie-Anne,Édouard-Montpetit / de Stirling,1,2154563
Cartier / Marie-Anne,Métro Laurier (Berri / St-Joseph),2,1373471
Cartier / Marie-Anne,Kent / Hudson,1,1748218
Cartier / Marie-Anne,de la Commune / St-Sulpice,1,1139839
Cartier / Marie-Anne,Lanaudière / Jean-Talon,3,4289794
Cartier / Marie-Anne,Place Ville-Marie (Robert-Bourassa / René-Lévesque),1,1681651
Cartier / Marie-Anne,de la Commune / Berri,1,1511551
Notre-Dame / St-Martin,Berri / de Maisonneuve,3,3584999
Notre-Dame / St-Martin,de la Commune / St-Sulpice,1,910194
Notre-Dame / St-Martin,Wellington / Queen,4,2704844
Berri / Rachel,Duluth  / St-Denis,2,1717805
Berri / Rachel,St-Hubert / de Maisonneuve (nord),5,2887260
Berri / Rachel,Lanaudière / Jean-Talon,6,8662282
Berri / Rachel,des Barges / des Bassins,3,4536537
McTavish / Sherbrooke,St-Jacques / Richmond,1,632719
McTavish / Sherbrooke,Métro Villa-Maria (de Monkland / Décarie),1,1938429
McTavish / Sherbrooke,Fabrik8 (Waverly / Jean-Talon),1,1508642
McTavish / Sherbrooke,Métro de l'Église (Ross / de l'Église),1,1608684
McTavish / Sherbrooke,Métro Crémazie (Crémazie / Lajeunesse),1,2471579
Cartier / Marie-Anne,Christophe-Colomb / Beaubien,4,4814042
Cartier / Marie-Anne,1ère avenue / St-Zotique,5,6061679
Cartier / Marie-Anne,Jeanne-Mance / René-Lévesque,2,2230475
Cartier / Marie-Anne,St-Jacques / Richmond,1,3009830
Cartier / Marie-Anne,Ste-Catherine / Towers,2,13272036
Cartier / Marie-Anne,Fabre / Jean-Talon,3,3873056
Cartier / Marie-Anne,Lajeunesse / Villeray,1,1735010
Notre-Dame / St-Martin,St-Jacques / Richmond,4,524352
Notre-Dame / St-Martin,de la Côte St-Paul / St-Ambroise,1,1117449
Berri / Rachel,Christophe-Colomb / Beaubien,4,4050930
Berri / Rachel,Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),1,1914369
Berri / Rachel,Cathcart / McGill College,1,1045348
McTavish / Sherbrooke,Notre-Dame / St-Martin,1,682586
McTavish / Sherbrooke,Parc Jeanne-Mance (monument sir George-Étienne-Cartier),4,3374950
Cartier / Marie-Anne,Métro Peel (de Maisonneuve / Stanley),2,3018241
Cartier / Marie-Anne,Jacques-Casault / Christophe-Colomb,2,3312837
Notre-Dame / St-Martin,Gare d'autocars de Montréal (Berri / Ontario),1,1363563
Notre-Dame / St-Martin,Métro Place-d'Armes (St-Urbain / Viger),2,1807987
Notre-Dame / St-Martin,Métro Lucien-L'Allier (Lucien l'Allier / Argyle),2,989618
Notre-Dame / St-Martin,Berri / Rachel,1,1448490
Berri / Rachel,St-Grégoire / Christophe-Colomb,8,5337429
Berri / Rachel,de Maisonneuve / Mansfield (nord),1,1099142
Berri / Rachel,Parc Benny (Benny / de Monkland),2,5807291
Berri / Rachel,St-Antoine / de la Montagne,1,1117046
McTavish / Sherbrooke,Ottawa / William,1,860691
Cartier / Marie-Anne,Parc Jeanne-Mance (du Mont-Royal / du Parc),2,1698281
Cartier / Marie-Anne,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),2,1468484
Cartier / Marie-Anne,de Maisonneuve / Mansfield (sud-est),4,5515691
Cartier / Marie-Anne,Métro Parc  (Hutchison / Ogilvy),4,7179929
Cartier / Marie-Anne,St-Antoine / Jean-Paul Riopelle,1,1437076
Notre-Dame / St-Martin,des Pins / St-Laurent,1,2040147
Notre-Dame / St-Martin,Ottawa / William,3,586487
Notre-Dame / St-Martin,Georges-Vanier /  Notre-Dame,4,1370242
Notre-Dame / St-Martin,Laurier / de Brébeuf,1,2198436
Berri / Rachel,de Maisonneuve / Fullum,4,3713263
Berri / Rachel,Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),3,1213578
Berri / Rachel,St-Antoine / Jean-Paul Riopelle,2,1695980
Berri / Rachel,Parc Jeanne-Mance (du Mont-Royal / du Parc),3,2038193
Berri / Rachel,Ottawa / William,2,2477991
Berri / Rachel,de Maisonneuve / Aylmer (ouest),5,4714542
Berri / Rachel,de Maisonneuve / Mansfield (sud-est),1,1050644
de la Commune / King,Fullum / Marie-Anne,1,1530855
de la Commune / King,St-Laurent / Pl. du Marché,2,1192965
de la Commune / King,Regina / de Verdun,6,8386672
de la Commune / King,Métro Lionel-Groulx (St-Jacques / Atwater),2,2030517
Beaubien / 8e avenue,Dorion / Ontario,1,1746020
Beaubien / 8e avenue,20e avenue / de Bellechasse,2,1629365
de la Commune / King,Place Valois (Valois / Ontario),1,2191700
de la Commune / King,Parc Labelle (LaSalle / Henri-Duhamel),4,117924577
de la Commune / King,Complexe Desjardins (St-Urbain / René-Lévesque),1,546974
de la Commune / King,St-Urbain / Laurier,1,1873869
de la Commune / King,St-Patrick / Thomas-Keefer,8,11005949
de la Commune / King,Métro Joliette  (Hochelaga / Joliette),1,1712442
Beaubien / 8e avenue,Métro Joliette  (Hochelaga / Joliette),1,980213
Beaubien / 8e avenue,Parc du Père-Marquette (de Bellechasse / de Lanaudière),2,1213731
de la Commune / King,Métro St-Laurent (de Maisonneuve / St-Laurent),3,94903959
de la Commune / King,Hochelaga / Dézéry,11,16563376
de la Commune / King,Émery / St-Denis,13,9784534
de la Commune / King,Métro Papineau (Dorion / De Maisonneuve),11,11786352
de la Commune / King,Émile-Duployé / Rachel,1,1934454
de la Commune / King,Marché Atwater,1,955139
de la Commune / King,Calixa-Lavallée / Rachel 2,2,2270995
de la Commune / King,Marché Maisonneuve (Ontario / Morgan),1,2524894
de la Commune / King,Rachel / de Brébeuf,1,1542966
Wellington / Queen,Jeanne-Mance / Sherbrooke,1,1171143
Beaubien / 8e avenue,Marquette / des Carrières,1,628192
de la Commune / King,3e avenue / Wellington,2,4142957
de la Commune / King,Square-Victoria (Viger / du Square-Victoria),2,688521
de la Commune / King,du Havre / Hochelaga,8,11056720
de la Commune / King,Lanouette / de l'Église,1,1337342
de la Commune / King,McGill / Place d'Youville,11,6529219
de la Commune / King,Ottawa / du Séminaire,1,519433
de la Commune / King,3e avenue / Bannantyne,1,1879047
de la Commune / King,Métro Préfontaine (Moreau / Hochelaga),2,2819824
de la Commune / King,Ste-Émilie / Sir-Georges-Etienne-Cartier,2,2895187
Beaubien / 8e avenue,Cartier / Marie-Anne,1,945288
Beaubien / 8e avenue,0,0,0
de la Commune / King,Berri / de Maisonneuve,5,4830974
de la Commune / King,Messier / St-Joseph,1,2001767
de la Commune / King,Métro Laurier (Berri / St-Joseph),1,1799441
de la Commune / King,Métro Beaubien (de St-Vallier / Beaubien),2,4088070
de la Commune / King,Place du Canada (Peel / des Canadiens-de-Montréal),1,1692965
de la Commune / King,Métro de l'Église (Ross / de l'Église),4,7598112
de la Commune / King,BAnQ (Berri),2,1831851
de la Commune / King,Ste-Catherine / Towers,1,1791941
Beaubien / 8e avenue,Laurier / St-Denis,1,1348427
Beaubien / 8e avenue,1ère avenue / St-Zotique,2,1130205
Beaubien / 8e avenue,des Érables / Rachel,1,1127792
de la Commune / King,St-Jacques / Richmond,1,712964
de la Commune / King,Bennett / Ste-Catherine,1,2457805
de la Commune / King,Fortune / Wellington,4,3678662
de la Commune / King,Omer-Lavallée / du Midway,28,65579452
de la Commune / King,William / Robert-Bourassa,1,224956
de la Commune / King,Métro Peel (de Maisonneuve / Stanley),1,74815497
Beaubien / 8e avenue,Jacques-Casault / Christophe-Colomb,1,1405839
de la Commune / King,Molson / William-Tremblay,1,2584723
de la Commune / King,de Maisonneuve / Mansfield (sud-est),1,747354
de la Commune / King,Roy / St-André,2,2871905
de la Commune / King,Ottawa / William,3,2006615
Wellington / Queen,Émile-Duployé / Sherbrooke,1,1498602
Beaubien / 8e avenue,Elmwood / Mc Dougall,1,1644656
Collège Ahuntsic (St-Hubert / Émile-Journault),Fullum / Marie-Anne,1,2308440
Molson / William-Tremblay,Frontenac / Ste-Catherine,3,1960141
1ère avenue / St-Zotique,Place Valois (Valois / Ontario),1,1665633
1ère avenue / St-Zotique,6e Avenue / Bélanger,4,2620852
1ère avenue / St-Zotique,Métro Rosemont (de St-Vallier / Rosemont),2,1922041
1ère avenue / St-Zotique,Fullum / Marie-Anne,1,1054753
1ère avenue / St-Zotique,20e avenue / de Bellechasse,1,720675
1ère avenue / St-Zotique,Marché Jean-Talon (Casgrain / Shamrock),4,3920405
1ère avenue / St-Zotique,Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),2,941721
Parc Labelle (LaSalle / Henri-Duhamel),Regina / de Verdun,5,1101736
Parc Labelle (LaSalle / Henri-Duhamel),Métro Lionel-Groulx (St-Jacques / Atwater),7,3744914
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Place Valois (Valois / Ontario),1,1215881
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),du Mont-Royal / de Brébeuf,1,1608197
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Fullum / Marie-Anne,1,1295427
Molson / William-Tremblay,de Maisonneuve / Aylmer (est),1,1347098
Molson / William-Tremblay,St-Urbain / Laurier,2,2888052
Molson / William-Tremblay,Métro Joliette  (Hochelaga / Joliette),5,3279543
1ère avenue / St-Zotique,Complexe Desjardins (St-Urbain / René-Lévesque),1,2377383
1ère avenue / St-Zotique,de l'Hôtel-de-Ville / Rachel,13,19170067
1ère avenue / St-Zotique,Square Viger (Berri / Viger),2,4336518
1ère avenue / St-Zotique,Parc Molson (d'Iberville / Beaubien),6,3141613
1ère avenue / St-Zotique,St-Urbain / Laurier,1,1817832
1ère avenue / St-Zotique,de la Commune / Place Jacques-Cartier,5,12370654
1ère avenue / St-Zotique,15e avenue / Laurier,4,3151153
1ère avenue / St-Zotique,Notre-Dame / St-Gabriel,1,2436394
1ère avenue / St-Zotique,Parc du Père-Marquette (de Bellechasse / de Lanaudière),11,8486273
1ère avenue / St-Zotique,Métro Joliette  (Hochelaga / Joliette),2,5866515
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Métro Joliette  (Hochelaga / Joliette),2,2520253
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),de l'Hôtel-de-Ville / Rachel,1,682680
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Aylwin / Ontario,1,1438574
Collège Ahuntsic (St-Hubert / Émile-Journault),Collège de Maisonneuve (Sherbrooke / Bourbonnière),1,2540810
Molson / William-Tremblay,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),4,11096185
Melrose / de Verdun,Marché Atwater,4,4790425
1ère avenue / St-Zotique,Métro Mont-Royal (Utilités publiques / Rivard),12,21072893
1ère avenue / St-Zotique,Marquette / des Carrières,1,650655
1ère avenue / St-Zotique,Clark / de l'Arcade,3,5627590
1ère avenue / St-Zotique,Collège de Maisonneuve (Sherbrooke / Bourbonnière),1,2003158
1ère avenue / St-Zotique,Métro Papineau (Dorion / De Maisonneuve),1,2012208
Workman / Vinet,Marché Atwater,5,8259959
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Émery / St-Denis,2,1225051
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),de la Montagne / Notre-Dame,2,2101828
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Métro Mont-Royal (Utilités publiques / Rivard),1,741211
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Marché Maisonneuve (Ontario / Morgan),1,1129769
